3.170094054484322039e-03
6.248646315632757839e-03
9.236861870537575042e-03
1.213594580629104823e-02
1.494710320998544721e-02
1.767153916871303659e-02
2.031045876956609833e-02
2.286506709963689529e-02
2.533656924601769556e-02
2.772617029580078454e-02
3.003507533607841992e-02
3.226448945394286977e-02
3.441561773648640910e-02
3.648966527080130251e-02
3.848783714397984584e-02
4.041133844311428636e-02
4.226137425529689212e-02
4.403914966761996591e-02
4.574586976717574111e-02
4.738273964105650660e-02
4.895096437635452352e-02
5.045174906016204608e-02
5.188629877957140479e-02
5.325581862167480529e-02
5.456151367356455034e-02
5.580458902233291496e-02
5.698624975507214641e-02
5.810770095887453357e-02
5.917014772083235841e-02
6.017479512803786817e-02
6.112284826758334483e-02
6.201551222656104950e-02
6.285399209206325721e-02
6.363949295118223604e-02
6.437321989101027486e-02
6.505637799863962789e-02
6.569017236116257707e-02
6.627580806567137661e-02
6.681449019925830846e-02
6.730742384901562680e-02
6.775581410203562749e-02
6.816086604541056471e-02
6.852378476623273429e-02
6.884577535159437656e-02
6.912804288858773183e-02
6.937179246430516533e-02
6.957822916583886186e-02
6.974855808028115889e-02
6.988398429472426898e-02
6.998571289626048797e-02
7.005494897198208393e-02
7.009289760898133881e-02
7.010076389435050681e-02
7.007975291518186989e-02
7.003106975856769612e-02
6.995591951160025357e-02
6.985550726137179645e-02
6.973103809497463446e-02
6.958371709950102180e-02
6.941474936204319879e-02
6.922533996969347514e-02
6.901669400954409117e-02
6.879001656868735659e-02
6.854651273421551172e-02
6.828738759322083851e-02
6.801384623279560504e-02
6.772709374003207938e-02
6.742833520202252962e-02
6.711877570585925157e-02
6.679962033863445781e-02
6.647207418744048579e-02
6.613734233936957585e-02
6.579662988151399605e-02
6.545114190096601448e-02
6.510208348481792695e-02
6.475065972016197380e-02
6.439807569409042309e-02
6.404553649369557067e-02
6.369424720606969847e-02
6.334541291830503296e-02
6.300023871749386994e-02
6.265992969072847751e-02
6.232569092510113068e-02
6.199872750770410446e-02
6.168024452562963916e-02
6.137144706597005145e-02
6.107354021581756776e-02
6.078772906226451167e-02
6.051521869240307494e-02
6.025721419332561585e-02
6.001492065212434002e-02
5.978954315589155022e-02
5.958228679171950759e-02
5.939435664670048021e-02
5.922695780792676390e-02
5.908129536249059205e-02
5.895857439748425355e-02
5.886000000000000260e-02
5.878677725713014890e-02
5.874011125596692584e-02
5.872120708360262231e-02
5.873126982712950639e-02
5.877150457363984615e-02
5.884311641022590966e-02
5.894731042397997889e-02
5.908529170199430802e-02
5.925826533136117902e-02
5.946743639917285995e-02
5.971400999252161890e-02
5.999919119849972393e-02
6.032418510419945701e-02
6.069019679671307926e-02
6.109843136313288653e-02
6.155009389055109137e-02
6.204638946606003125e-02
6.258852317675192567e-02
6.317770010971908434e-02
6.381512535205374759e-02
6.450200399084819736e-02
6.523954111319472948e-02
6.602894180618557041e-02
6.687141115691300208e-02
6.776815425246932034e-02
6.872037617994676550e-02
6.972928202643764728e-02
7.079607687903419211e-02
7.192196582482869582e-02
7.310815395091342650e-02
7.435584634438063834e-02
7.566624809232264104e-02
7.704056428183166105e-02
7.847999999999999421e-02
7.998322648955433212e-02
8.153877961575907440e-02
8.313266139951301648e-02
8.475087386171500925e-02
8.637941902326386201e-02
8.800429890505839792e-02
8.961151552799741238e-02
9.118707091297975631e-02
