-6, 0.00
-3, 25.00
-3, 50.00
-3, 75.00
-3, 100.00
-4, 125.00
-4, 150.00
-3, 175.00
-2, 200.00
-3, 225.00
-2, 250.00
-3, 275.00
-4, 300.00
-3, 325.00
-4, 350.00
-4, 375.00
-5, 400.00
-5, 425.00
-5, 450.00
-5, 475.00
-6, 500.00
-5, 525.00
-5, 550.00
-4, 575.00
-5, 600.00
-4, 625.00
-4, 650.00
-6, 675.00
-3, 700.00
-4, 725.00
-5, 750.00
-5, 775.00
-5, 800.00
-4, 825.00
-4, 850.00
-4, 875.00
-5, 900.00
-5, 925.00
-4, 950.00
-6, 975.00
-4, 1000.00
-5, 1025.00
-5, 1050.00
-5, 1075.00
-4, 1100.00
-5, 1125.00
-4, 1150.00
-4, 1175.00
-4, 1200.00
-4, 1225.00
-4, 1250.00
-5, 1275.00
-5, 1300.00
-5, 1325.00
-4, 1350.00
-3, 1375.00
-4, 1400.00
-4, 1425.00
-6, 1450.00
-5, 1475.00
-5, 1500.00
-4, 1525.00
-4, 1550.00
-5, 1575.00
-7, 1600.00
-7, 1625.00
-5, 1650.00
-6, 1675.00
-6, 1700.00
-7, 1725.00
-6, 1750.00
-7, 1775.00
-7, 1800.00
-6, 1825.00
-5, 1850.00
-5, 1875.00
-6, 1900.00
-4, 1925.00
-7, 1950.00
-7, 1975.00
-5, 2000.00
-7, 2025.00
-5, 2050.00
-6, 2075.00
-6, 2100.00
-7, 2125.00
-8, 2150.00
-6, 2175.00
-7, 2200.00
-6, 2225.00
-7, 2250.00
-6, 2275.00
-7, 2300.00
-7, 2325.00
-7, 2350.00
-5, 2375.00
-5, 2400.00
-5, 2425.00
-5, 2450.00
-6, 2475.00
-5, 2500.00
-7, 2525.00
-6, 2550.00
-4, 2575.00
-7, 2600.00
-6, 2625.00
-7, 2650.00
-6, 2675.00
-8, 2700.00
-8, 2725.00
-8, 2750.00
-9, 2775.00
-6, 2800.00
-7, 2825.00
-6, 2850.00
-7, 2875.00
-7, 2900.00
-7, 2925.00
-7, 2950.00
-6, 2975.00
-6, 3000.00
-7, 3025.00
-5, 3050.00
-7, 3075.00
-4, 3100.00
-5, 3125.00
-7, 3150.00
-6, 3175.00
-7, 3200.00
-8, 3225.00
-8, 3250.00
-4, 3275.00
-5, 3300.00
-4, 3325.00
-5, 3350.00
-3, 3375.00
-5, 3400.00
-6, 3425.00
-6, 3450.00
-7, 3475.00
-7, 3500.00
-6, 3525.00
-6, 3550.00
-5, 3575.00
-5, 3600.00
-5, 3625.00
-6, 3650.00
-6, 3675.00
